latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
26.464,77.41113,331.33,0.49,0.4,2025-02-27,814,N,VIIRS,n,2,302.26,1.07,D,0
26.81324,79.49597,328.84,0.4,0.37,2025-02-28,755,N,VIIRS,l,2,301.75,2.97,D,0
27.06594,79.34129,333.22,0.4,0.37,2025-02-28,755,N,VIIRS,n,2,299.45,4.02,D,0
28.84982,75.8814,336.42,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,297.02,3.4,D,0
28.8505,75.88547,353.61,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,298.67,3.4,D,0
28.85318,75.88069,340.44,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,295.95,3.4,D,0
28.92435,75.86977,337.95,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,295.56,21.61,D,0
28.92771,75.86906,352.72,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,301.82,21.61,D,0
28.92837,75.87313,347.66,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,295.63,6.67,D,0
28.93106,75.86835,356.59,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,298.38,16.52,D,0
28.93173,75.87242,354.0,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,301.62,14.6,D,0
28.93509,75.8717,354.04,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,296.04,14.6,D,0
28.93575,75.87577,341.41,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,294.98,14.6,D,0
28.93911,75.87506,345.62,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,296.98,8.12,D,0
28.93977,75.87913,338.39,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,295.26,9.88,D,0
28.9418,75.87027,355.32,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,296.25,8.12,D,0
28.94192,75.86645,336.34,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,294.99,4.52,D,0
28.94246,75.87434,355.28,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,297.47,8.12,D,0
28.94259,75.87051,355.03,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,300.18,16.86,D,0
28.94313,75.87841,345.65,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,295.99,9.88,D,0
28.94326,75.87458,353.0,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,300.46,16.86,D,0
28.94528,75.86573,338.4,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,295.02,4.52,D,0
28.94595,75.8698,356.97,0.4,0.37,2025-02-28,756,N,VIIRS,l,2,295.73,16.86,D,0
28.94662,75.87386,349.41,0.4,0.37,2025-02-28,756,N,VIIRS,n,2,293.55,16.86,D,0
29.01289,77.44225,325.33,0.38,0.36,2025-02-28,756,N,VIIRS,n,2,293.65,1.53,D,0
26.64145,79.47736,305.97,0.39,0.36,2025-02-28,2021,N,VIIRS,n,2,290.38,0.84,N,2
27.06647,76.87731,307.2,0.47,0.39,2025-02-28,2021,N,VIIRS,n,2,283.0,0.92,N,0
28.66935,77.60886,304.9,0.45,0.39,2025-02-28,2021,N,VIIRS,n,2,286.29,0.71,N,0
28.74002,76.93443,318.29,0.48,0.4,2025-02-28,2021,N,VIIRS,n,2,287.05,1.99,N,2
27.51196,79.74034,338.61,0.43,0.38,2025-03-01,736,N,VIIRS,n,2,294.41,4.65,D,0
27.12698,75.87041,340.39,0.45,0.47,2025-03-01,737,N,VIIRS,n,2,298.78,3.17,D,0
28.59298,79.71729,335.27,0.42,0.38,2025-03-01,737,N,VIIRS,n,2,296.9,4.85,D,0
28.65901,78.48693,334.52,0.47,0.4,2025-03-01,737,N,VIIRS,n,2,296.04,3.14,D,0
28.86266,79.68709,330.71,0.42,0.38,2025-03-01,737,N,VIIRS,n,2,295.02,1.83,D,0
28.89467,78.64787,332.74,0.46,0.39,2025-03-01,737,N,VIIRS,n,2,297.64,4.92,D,0
28.90244,78.67046,331.8,0.46,0.39,2025-03-01,737,N,VIIRS,n,2,296.45,6.21,D,0
26.6423,79.47971,304.26,0.39,0.44,2025-03-01,2002,N,VIIRS,n,2,289.11,0.83,N,2
26.64277,79.47573,302.65,0.39,0.44,2025-03-01,2002,N,VIIRS,n,2,287.88,0.7,N,2
28.34648,77.23009,300.24,0.56,0.51,2025-03-01,2002,N,VIIRS,n,2,286.91,0.9,N,2
28.74311,76.92501,308.63,0.59,0.53,2025-03-01,2002,N,VIIRS,n,2,285.7,1.64,N,2
28.745,76.92482,308.97,0.59,0.53,2025-03-01,2002,N,VIIRS,n,2,286.19,1.39,N,2
28.95039,78.80378,303.0,0.46,0.47,2025-03-01,2002,N,VIIRS,n,2,285.16,0.68,N,0
29.12198,75.77678,302.39,0.35,0.57,2025-03-01,2002,N,VIIRS,n,2,285.83,0.63,N,0
27.57229,79.54027,342.09,0.51,0.5,2025-03-02,718,N,VIIRS,n,2,302.33,6.84,D,0
28.14089,77.7179,329.59,0.32,0.55,2025-03-02,718,N,VIIRS,n,2,294.98,1.54,D,0
28.79412,76.39487,338.33,0.37,0.58,2025-03-02,718,N,VIIRS,n,2,297.87,2.67,D,0
28.8236,79.4325,330.46,0.49,0.49,2025-03-02,718,N,VIIRS,n,2,301.58,2.42,D,0
29.06585,77.21153,348.21,0.33,0.55,2025-03-02,718,N,VIIRS,n,2,297.6,3.31,D,0
29.60937,77.05713,340.83,0.33,0.55,2025-03-02,718,N,VIIRS,n,2,296.1,3.14,D,0
29.61014,77.05457,334.99,0.33,0.55,2025-03-02,718,N,VIIRS,n,2,295.2,2.6,D,0
30.70441,76.69516,325.57,0.32,0.55,2025-03-02,719,N,VIIRS,n,2,295.1,0.85,D,0
26.64439,79.47572,298.58,0.38,0.59,2025-03-02,1943,N,VIIRS,n,2,285.76,0.98,N,2
27.61431,77.8387,298.11,0.49,0.65,2025-03-02,1943,N,VIIRS,n,2,283.43,0.35,N,0
28.34605,77.23158,295.98,0.55,0.68,2025-03-02,1943,N,VIIRS,n,2,282.16,0.53,N,2
29.45967,76.8637,295.94,0.59,0.7,2025-03-02,1943,N,VIIRS,n,2,284.79,1.44,N,2
28.34857,77.23241,310.66,0.47,0.64,2025-03-02,2123,N,VIIRS,n,2,281.58,0.85,N,2
28.7742,76.94508,296.38,0.44,0.62,2025-03-02,2123,N,VIIRS,n,2,280.88,0.49,N,0
28.77551,76.94507,297.15,0.44,0.62,2025-03-02,2123,N,VIIRS,n,2,281.29,0.57,N,0
28.79071,77.15002,301.94,0.45,0.63,2025-03-02,2123,N,VIIRS,n,2,281.86,0.83,N,0
28.79638,77.1519,302.38,0.45,0.63,2025-03-02,2123,N,VIIRS,n,2,281.94,0.72,N,0
29.12309,75.77762,295.48,0.37,0.58,2025-03-02,2123,N,VIIRS,n,2,283.76,0.79,N,2
29.45686,76.86726,298.63,0.42,0.61,2025-03-02,2123,N,VIIRS,n,2,285.57,0.81,N,2
29.45861,76.87013,298.72,0.42,0.61,2025-03-02,2123,N,VIIRS,n,2,285.03,1.18,N,2
26.64158,79.48283,303.23,0.69,0.74,2025-03-02,2124,N,VIIRS,n,2,287.25,1.34,N,2
27.66607,76.13589,296.66,0.42,0.61,2025-03-02,2124,N,VIIRS,n,2,285.3,0.86,N,2
27.66708,76.1317,298.47,0.42,0.61,2025-03-02,2124,N,VIIRS,n,2,286.87,0.86,N,2
27.66994,76.13493,298.46,0.42,0.61,2025-03-02,2124,N,VIIRS,n,2,286.06,0.85,N,2
26.64534,79.47858,331.69,0.52,0.67,2025-03-03,659,N,VIIRS,n,2,296.35,2.25,D,2
28.7147,78.17367,325.89,0.55,0.68,2025-03-03,659,N,VIIRS,l,2,297.29,3.39,D,0
29.95643,79.05177,351.01,0.46,0.64,2025-03-03,700,N,VIIRS,n,2,294.02,6.6,D,0
30.00378,78.85809,333.74,0.47,0.64,2025-03-03,700,N,VIIRS,n,2,292.57,4.12,D,0
30.10906,78.02209,342.96,0.52,0.67,2025-03-03,700,N,VIIRS,n,2,293.98,5.22,D,0
30.10929,78.02536,328.68,0.52,0.67,2025-03-03,700,N,VIIRS,n,2,292.71,6.75,D,0
28.72211,76.5166,367.0,0.36,0.57,2025-03-03,840,N,VIIRS,h,2,295.54,16.16,D,0
28.83399,79.47722,337.16,0.54,0.68,2025-03-03,840,N,VIIRS,n,2,299.36,5.82,D,0
28.88651,75.86594,327.76,0.33,0.55,2025-03-03,840,N,VIIRS,l,2,298.6,1.45,D,0
28.89237,77.74284,328.3,0.42,0.61,2025-03-03,840,N,VIIRS,n,2,295.71,2.13,D,0
29.37842,76.48051,326.76,0.36,0.57,2025-03-03,840,N,VIIRS,n,2,291.29,0.99,D,0
29.649,78.32946,327.51,0.47,0.64,2025-03-03,840,N,VIIRS,n,2,296.01,1.94,D,0
29.88656,77.28974,326.3,0.41,0.6,2025-03-03,840,N,VIIRS,n,2,292.27,2.8,D,0
30.17577,76.77355,328.91,0.38,0.59,2025-03-03,840,N,VIIRS,n,2,293.74,2.16,D,0
30.21144,77.26481,333.06,0.41,0.61,2025-03-03,840,N,VIIRS,n,2,291.39,2.59,D,0
30.21433,76.7735,326.62,0.38,0.59,2025-03-03,840,N,VIIRS,n,2,290.95,2.19,D,0
30.31814,77.37498,330.09,0.42,0.61,2025-03-03,840,N,VIIRS,n,2,292.99,2.71,D,0
30.62453,76.92982,330.61,0.39,0.6,2025-03-03,840,N,VIIRS,n,2,291.66,1.46,D,0
30.6285,76.92897,337.82,0.39,0.6,2025-03-03,840,N,VIIRS,n,2,291.61,1.8,D,0
26.6409,79.47672,299.48,0.75,0.77,2025-03-03,1924,N,VIIRS,n,2,287.72,1.38,N,2
26.64289,79.48341,318.88,0.36,0.58,2025-03-03,2105,N,VIIRS,n,2,289.07,1.05,N,2
26.64372,79.47982,303.59,0.36,0.58,2025-03-03,2105,N,VIIRS,n,2,287.92,1.05,N,2
26.90966,75.6435,296.72,0.43,0.46,2025-03-03,2105,N,VIIRS,n,2,286.55,0.41,N,0
27.66693,76.13367,302.61,0.44,0.46,2025-03-03,2105,N,VIIRS,n,2,290.88,1.61,N,2
27.66785,76.12926,303.82,0.44,0.46,2025-03-03,2105,N,VIIRS,n,2,291.13,1.43,N,2
27.7774,75.63797,324.64,0.41,0.45,2025-03-03,2105,N,VIIRS,n,2,289.21,1.53,N,0
27.77825,75.63377,300.22,0.41,0.45,2025-03-03,2105,N,VIIRS,n,2,288.35,1.53,N,0
28.34826,77.23395,302.75,0.49,0.49,2025-03-03,2105,N,VIIRS,n,2,285.4,0.57,N,0
26.1092,78.01867,334.51,0.42,0.45,2025-03-04,820,N,VIIRS,n,2,306.06,3.81,D,0
26.25314,74.71925,336.13,0.44,0.38,2025-03-04,820,N,VIIRS,n,2,308.64,3.79,D,0
27.05916,78.38306,335.54,0.45,0.47,2025-03-04,820,N,VIIRS,n,2,303.6,2.63,D,0
27.05969,78.38409,343.21,0.46,0.47,2025-03-04,820,N,VIIRS,n,2,304.25,4.08,D,0
27.26412,76.03654,349.32,0.51,0.41,2025-03-04,820,N,VIIRS,n,2,315.8,17.54,D,0
27.2673,76.03078,339.21,0.51,0.41,2025-03-04,820,N,VIIRS,l,2,313.84,13.29,D,0
27.26792,76.03595,355.44,0.51,0.41,2025-03-04,820,N,VIIRS,n,2,318.31,13.29,D,0
27.57954,79.52338,347.28,0.54,0.51,2025-03-04,820,N,VIIRS,n,2,304.06,13.56,D,0
27.58425,79.52284,352.57,0.54,0.51,2025-03-04,820,N,VIIRS,n,2,303.78,27.76,D,0
27.56972,75.20853,338.7,0.47,0.4,2025-03-04,821,N,VIIRS,n,2,306.51,5.59,D,0
27.97952,78.57257,333.08,0.48,0.48,2025-03-04,821,N,VIIRS,n,2,298.88,3.53,D,0
28.06685,79.07947,331.21,0.51,0.5,2025-03-04,821,N,VIIRS,n,2,298.15,1.17,D,0
28.35029,78.29214,342.75,0.47,0.47,2025-03-04,821,N,VIIRS,n,2,300.66,6.62,D,0
28.46373,78.18256,332.88,0.46,0.47,2025-03-04,821,N,VIIRS,n,2,300.23,3.03,D,0
28.75613,76.72293,328.13,0.38,0.43,2025-03-04,821,N,VIIRS,n,2,296.15,2.8,D,0
28.99262,75.95255,342.3,0.53,0.42,2025-03-04,821,N,VIIRS,n,2,294.2,7.74,D,0
29.04307,78.07806,347.2,0.46,0.47,2025-03-04,821,N,VIIRS,n,2,298.94,8.98,D,0
29.09276,77.99718,332.73,0.46,0.47,2025-03-04,821,N,VIIRS,n,2,297.63,2.27,D,0
29.12175,77.49615,333.59,0.43,0.46,2025-03-04,821,N,VIIRS,n,2,297.99,3.41,D,0
29.12221,77.5006,338.33,0.43,0.46,2025-03-04,821,N,VIIRS,n,2,297.99,4.87,D,0
29.51356,77.40249,327.75,0.43,0.46,2025-03-04,821,N,VIIRS,n,2,299.15,2.43,D,0
29.51488,77.65954,327.8,0.44,0.46,2025-03-04,821,N,VIIRS,n,2,297.69,2.01,D,0
29.80392,76.53171,330.11,0.39,0.44,2025-03-04,821,N,VIIRS,n,2,294.72,1.29,D,0
29.80795,76.53114,329.42,0.39,0.44,2025-03-04,821,N,VIIRS,n,2,295.07,1.29,D,0
29.90813,77.10249,340.82,0.42,0.45,2025-03-04,821,N,VIIRS,n,2,298.25,4.14,D,0
29.99557,78.01765,337.74,0.47,0.48,2025-03-04,821,N,VIIRS,n,2,297.01,5.28,D,0
30.61058,76.50753,340.66,0.39,0.44,2025-03-04,821,N,VIIRS,n,2,296.75,6.87,D,0
30.61465,76.50694,345.14,0.39,0.44,2025-03-04,821,N,VIIRS,n,2,294.02,19.33,D,0
30.73306,76.58003,325.82,0.4,0.44,2025-03-04,821,N,VIIRS,n,2,296.51,1.57,D,0
30.16123,77.24416,316.21,0.41,0.37,2025-03-04,2045,N,VIIRS,n,2,284.21,1.51,N,0
26.64147,79.47755,299.32,0.57,0.43,2025-03-04,2046,N,VIIRS,n,2,286.65,0.99,N,2
26.6443,79.48421,313.35,0.57,0.43,2025-03-04,2046,N,VIIRS,n,2,287.38,0.99,N,2
26.64542,79.47852,297.04,0.57,0.43,2025-03-04,2046,N,VIIRS,n,2,286.24,0.99,N,2
27.66881,76.13521,302.68,0.4,0.37,2025-03-04,2046,N,VIIRS,n,2,287.56,0.88,N,2
27.66951,76.13115,299.13,0.4,0.37,2025-03-04,2046,N,VIIRS,n,2,287.87,1.74,N,2
28.34787,77.2324,311.11,0.43,0.38,2025-03-04,2046,N,VIIRS,n,2,285.13,1.09,N,2
28.66856,77.61087,298.59,0.44,0.38,2025-03-04,2046,N,VIIRS,n,2,284.33,0.28,N,0
28.72507,76.69055,300.1,0.41,0.37,2025-03-04,2046,N,VIIRS,n,2,282.46,0.55,N,0
28.7429,76.92838,301.98,0.42,0.37,2025-03-04,2046,N,VIIRS,n,2,283.82,0.91,N,2
28.74632,76.92915,299.2,0.42,0.37,2025-03-04,2046,N,VIIRS,n,2,283.83,0.56,N,2
28.77484,76.94879,298.29,0.42,0.37,2025-03-04,2046,N,VIIRS,n,2,282.87,0.38,N,0
28.77558,76.94456,307.83,0.42,0.37,2025-03-04,2046,N,VIIRS,n,2,283.01,0.73,N,0
28.82084,77.16655,303.59,0.42,0.38,2025-03-04,2046,N,VIIRS,n,2,284.63,0.57,N,0
29.46017,76.86708,296.34,0.41,0.37,2025-03-04,2046,N,VIIRS,n,2,286.04,0.3,N,2
26.10054,78.19402,346.37,0.4,0.37,2025-03-05,801,N,VIIRS,n,2,307.3,8.69,D,0
26.48715,75.00015,336.77,0.4,0.37,2025-03-05,801,N,VIIRS,n,2,305.23,2.32,D,0
26.95939,78.58976,333.81,0.41,0.37,2025-03-05,801,N,VIIRS,n,2,302.27,2.53,D,0
27.3517,74.84874,339.24,0.4,0.37,2025-03-05,802,N,VIIRS,n,2,308.81,1.13,D,0
27.71783,76.58904,342.4,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,313.17,36.89,D,0
27.71997,76.58061,337.28,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,305.91,9.07,D,0
27.72055,76.5845,367.0,0.38,0.36,2025-03-05,802,N,VIIRS,h,2,337.9,38.72,D,0
27.72113,76.58841,340.37,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,311.3,38.72,D,0
27.72328,76.57999,349.4,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,309.11,9.07,D,0
27.72386,76.58388,349.56,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,307.08,38.72,D,0
27.72659,76.57938,331.42,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,303.43,1.78,D,0
27.96801,75.22456,340.06,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,309.79,4.63,D,0
28.06691,75.55302,344.54,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,312.91,6.2,D,0
28.43167,77.19411,343.57,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,303.86,3.56,D,0
28.73729,76.67339,329.34,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,300.43,4.92,D,0
28.73787,76.67735,328.28,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,295.18,4.15,D,0
28.75534,76.85728,344.63,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,298.75,4.35,D,0
28.77596,77.04597,345.04,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,305.22,10.87,D,0
28.78656,77.04812,331.87,0.39,0.36,2025-03-05,802,N,VIIRS,l,2,303.18,4.01,D,0
28.79982,76.65749,331.73,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,298.92,2.67,D,0
28.80422,76.92194,329.7,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,300.18,1.49,D,0
28.88448,76.38187,330.88,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,299.86,5.01,D,0
28.92966,78.13582,340.06,0.41,0.37,2025-03-05,802,N,VIIRS,n,2,302.07,9.22,D,0
28.97871,79.6646,329.66,0.47,0.4,2025-03-05,802,N,VIIRS,n,2,297.35,3.14,D,0
29.16372,77.9968,332.77,0.41,0.37,2025-03-05,802,N,VIIRS,n,2,299.95,2.03,D,0
29.34507,76.45358,334.98,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,296.78,3.67,D,0
29.40903,78.0082,334.76,0.41,0.37,2025-03-05,802,N,VIIRS,n,2,298.9,3.22,D,0
29.41247,78.0076,340.34,0.41,0.37,2025-03-05,802,N,VIIRS,n,2,300.6,3.22,D,0
29.43299,77.10497,328.46,0.39,0.37,2025-03-05,802,N,VIIRS,n,2,294.59,1.61,D,0
29.47286,78.0198,331.1,0.42,0.37,2025-03-05,802,N,VIIRS,n,2,298.19,1.81,D,0
29.65267,76.95319,334.21,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,300.56,19.52,D,0
29.73551,78.3772,329.58,0.43,0.38,2025-03-05,802,N,VIIRS,n,2,296.44,2.88,D,0
29.78944,76.57955,330.54,0.39,0.36,2025-03-05,802,N,VIIRS,n,2,295.23,3.01,D,0
29.92012,75.55602,332.66,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,302.09,2.39,D,0
29.99302,75.39032,329.19,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,300.42,1.49,D,0
29.99945,77.36671,331.36,0.4,0.37,2025-03-05,802,N,VIIRS,n,2,296.65,2.7,D,0
30.10374,78.02282,337.04,0.42,0.38,2025-03-05,802,N,VIIRS,n,2,299.31,5.83,D,0
30.31929,75.91108,337.9,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,296.51,4.81,D,0
30.3398,78.50148,326.56,0.44,0.38,2025-03-05,802,N,VIIRS,n,2,299.34,1.73,D,0
30.38771,75.8286,331.37,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,299.2,2.76,D,0
30.39102,75.82794,332.1,0.38,0.36,2025-03-05,802,N,VIIRS,n,2,297.82,2.76,D,0
30.86748,76.65453,326.1,0.39,0.36,2025-03-05,803,N,VIIRS,n,2,298.05,2.27,D,0
30.96522,77.87381,331.67,0.42,0.38,2025-03-05,803,N,VIIRS,n,2,299.37,2.2,D,0
31.01135,77.43841,337.37,0.41,0.37,2025-03-05,803,N,VIIRS,n,2,303.66,5.59,D,0
31.05713,75.91667,346.02,0.39,0.36,2025-03-05,803,N,VIIRS,n,2,296.02,5.0,D,0
26.64264,79.47996,317.81,0.39,0.36,2025-03-05,2027,N,VIIRS,n,2,284.02,1.33,N,2
27.21036,79.2629,300.9,0.38,0.36,2025-03-05,2027,N,VIIRS,n,2,282.67,0.5,N,0
27.66714,76.12881,300.71,0.44,0.38,2025-03-05,2027,N,VIIRS,n,2,286.75,1.92,N,2
27.87591,75.2515,296.09,0.48,0.4,2025-03-05,2027,N,VIIRS,n,2,277.32,0.36,N,0
28.27686,77.27195,297.99,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,284.99,0.42,N,0
28.34529,77.25742,297.4,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,284.97,0.4,N,0
28.34883,77.23248,309.09,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,285.53,0.94,N,2
28.36704,77.22726,309.59,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,285.92,1.23,N,0
28.57984,77.34832,309.73,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,287.04,0.99,N,0
28.58324,77.34894,320.8,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,291.99,1.67,N,0
28.67905,77.4329,298.34,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,286.08,0.36,N,0
28.73908,76.93366,326.96,0.42,0.38,2025-03-05,2027,N,VIIRS,n,2,283.44,2.71,N,2
28.77584,76.94905,304.27,0.42,0.38,2025-03-05,2027,N,VIIRS,n,2,281.97,0.53,N,0
28.77644,76.94476,297.34,0.42,0.38,2025-03-05,2027,N,VIIRS,n,2,282.25,0.53,N,0
28.84366,77.13524,298.66,0.41,0.37,2025-03-05,2027,N,VIIRS,n,2,284.48,0.51,N,0
29.34401,76.45366,301.6,0.44,0.38,2025-03-05,2027,N,VIIRS,n,2,281.9,0.8,N,0
29.46297,79.55533,316.88,0.38,0.36,2025-03-05,2027,N,VIIRS,n,2,282.92,1.93,N,0
26.15229,78.05028,334.26,0.45,0.39,2025-03-06,742,N,VIIRS,l,2,307.91,2.96,D,0
26.15309,78.05476,334.16,0.45,0.39,2025-03-06,742,N,VIIRS,l,2,308.57,3.76,D,0
26.15586,78.04951,335.19,0.45,0.39,2025-03-06,742,N,VIIRS,l,2,309.03,1.46,D,0
26.16298,78.04793,335.76,0.45,0.39,2025-03-06,742,N,VIIRS,n,2,307.63,1.43,D,0
26.16735,78.05167,344.42,0.45,0.39,2025-03-06,742,N,VIIRS,n,2,312.4,3.14,D,0
26.19638,76.8855,340.45,0.51,0.41,2025-03-06,742,N,VIIRS,n,2,311.02,7.75,D,0
26.25988,77.99998,347.31,0.46,0.39,2025-03-06,742,N,VIIRS,n,2,313.28,6.31,D,0
26.26265,77.99471,343.96,0.46,0.39,2025-03-06,742,N,VIIRS,n,2,314.8,9.11,D,0
26.26345,77.99922,356.29,0.46,0.39,2025-03-06,742,N,VIIRS,n,2,319.45,9.11,D,0
26.26621,77.99393,344.13,0.46,0.39,2025-03-06,742,N,VIIRS,n,2,311.13,9.11,D,0
26.26702,77.99844,337.71,0.46,0.39,2025-03-06,742,N,VIIRS,n,2,311.86,9.11,D,0
26.64413,79.47948,335.83,0.4,0.37,2025-03-06,742,N,VIIRS,n,2,304.76,3.2,D,2
26.43025,75.36432,351.52,0.41,0.45,2025-03-06,743,N,VIIRS,n,2,310.45,6.42,D,0
26.5482,77.8281,332.26,0.46,0.39,2025-03-06,743,N,VIIRS,l,2,304.98,3.43,D,0
26.61999,77.70749,344.64,0.46,0.39,2025-03-06,743,N,VIIRS,n,2,315.17,4.48,D,0
27.63512,79.24248,329.91,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,300.84,2.74,D,0
27.9242,79.35933,343.7,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,305.58,3.6,D,0
27.92486,79.36337,335.08,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,305.0,3.6,D,0
27.9269,79.3546,343.72,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,304.31,3.25,D,0
27.92756,79.35863,355.11,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,304.94,3.6,D,0
27.92954,79.37074,337.75,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,303.77,3.88,D,0
27.95512,76.05096,331.71,0.53,0.42,2025-03-06,743,N,VIIRS,n,2,305.45,2.54,D,0
28.0189,77.06683,332.37,0.47,0.4,2025-03-06,743,N,VIIRS,n,2,303.57,3.68,D,0
28.38684,78.29526,333.9,0.42,0.38,2025-03-06,743,N,VIIRS,n,2,302.35,3.84,D,0
28.43856,77.33116,330.89,0.46,0.39,2025-03-06,743,N,VIIRS,l,2,303.88,42.26,D,0
28.58654,78.19102,333.76,0.42,0.38,2025-03-06,743,N,VIIRS,n,2,302.8,9.08,D,0
28.58728,78.1953,351.02,0.42,0.38,2025-03-06,743,N,VIIRS,n,2,303.97,9.08,D,0
28.7017,76.89397,334.26,0.47,0.4,2025-03-06,743,N,VIIRS,n,2,302.36,1.7,D,0
28.7626,77.84748,343.78,0.43,0.38,2025-03-06,743,N,VIIRS,n,2,301.38,6.52,D,0
28.76666,76.36186,331.73,0.5,0.41,2025-03-06,743,N,VIIRS,n,2,298.59,3.9,D,0
28.76782,79.09908,335.75,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,300.12,2.25,D,0
28.79962,79.48459,331.39,0.39,0.36,2025-03-06,743,N,VIIRS,l,2,306.08,3.0,D,0
28.89531,79.53122,330.98,0.39,0.36,2025-03-06,743,N,VIIRS,n,2,297.91,3.09,D,0
28.97226,79.66775,333.28,0.39,0.36,2025-03-06,743,N,VIIRS,n,2,300.91,2.71,D,0
28.99044,79.63108,335.64,0.39,0.36,2025-03-06,743,N,VIIRS,n,2,298.59,3.93,D,0
29.05493,78.38386,336.3,0.41,0.37,2025-03-06,743,N,VIIRS,n,2,301.96,1.32,D,0
29.05762,78.37888,345.37,0.41,0.37,2025-03-06,743,N,VIIRS,n,2,303.46,2.69,D,0
29.05834,78.38312,353.26,0.41,0.37,2025-03-06,743,N,VIIRS,n,2,305.32,5.01,D,0
29.09104,78.70111,334.09,0.41,0.37,2025-03-06,743,N,VIIRS,n,2,302.32,4.53,D,0
29.20149,79.09364,346.44,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,298.78,2.54,D,0
29.20484,79.09292,356.03,0.4,0.37,2025-03-06,743,N,VIIRS,l,2,301.81,23.0,D,0
29.20687,79.08408,342.13,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,301.15,4.9,D,0
29.20753,79.08815,355.99,0.4,0.37,2025-03-06,743,N,VIIRS,l,2,302.12,23.0,D,0
29.2471,78.98334,337.46,0.4,0.37,2025-03-06,743,N,VIIRS,n,2,300.45,1.55,D,0
29.29358,79.35085,328.02,0.39,0.36,2025-03-06,743,N,VIIRS,n,2,299.11,1.99,D,0
29.29692,79.35017,327.51,0.39,0.36,2025-03-06,743,N,VIIRS,n,2,297.73,1.99,D,0
29.30973,75.90824,341.07,0.51,0.41,2025-03-06,743,N,VIIRS,n,2,303.57,19.88,D,0
29.37692,77.0921,330.19,0.45,0.39,2025-03-06,743,N,VIIRS,n,2,295.66,1.78,D,0
29.40926,78.52682,346.71,0.41,0.37,2025-03-06,743,N,VIIRS,n,2,302.66,6.7,D,0
29.40996,78.531,356.23,0.41,0.37,2025-03-06,743,N,VIIRS,l,2,303.44,6.7,D,0
29.41335,78.53025,338.16,0.41,0.37,2025-03-06,743,N,VIIRS,n,2,302.11,6.7,D,0
